/multiresimages/inu:dil-47901c10-0bf0-4300-8607-0607d7f7f761,24,24,00:01:50,0,0.00%,12.50%,$0.00
/multiresimages/inu:dil-8269b041-8b05-4a61-bc86-16c48f2aec0c,24,23,00:00:38,2,100.00%,16.67%,$0.00
/catalog?f[institutional_collection_title_facet][]=Hamid+Naficy+Iranian+Movie+Posters+Collection,23,16,00:00:41,14,7.14%,8.70%,$0.00
"/catalog?page=4&q=Roberts,+John+S.+;+dedication",23,1,00:00:04,0,0.00%,0.00%,$0.00
/multiresimages/inu:dil-465225ad-f52c-4081-9059-6d5561f81d73,23,18,00:00:32,8,62.50%,39.13%,$0.00
/multiresimages/inu:dil-62b5e2c4-8153-4922-9593-963a23bef208,23,21,00:02:13,6,66.67%,47.83%,$0.00
/multiresimages/inu:dil-6567261f-d4a0-4ac6-a5e0-8b3f02bcfad4,23,18,00:01:41,2,50.00%,8.70%,$0.00
/catalog?f[institutional_collection_title_facet][]=Alexander Hesler Photograph Collection,22,16,00:00:39,0,0.00%,4.55%,$0.00
"/catalog?f[institutional_collection_title_facet][]=Alexander+Hesler+Photograph+Collection&page=42&per_page=20&sort=title_dil+asc,+date_dil+asc",22,1,00:00:03,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Justine+Cordwell+Collection&page=9&per_page=100,22,2,00:00:04,0,0.00%,0.00%,$0.00
/catalog?f[institutional_collection_title_facet][]=Photographs of Zanzibar,22,10,00:00:14,0,0.00%,0.00%,$0.00
/catalog?per_page=20&q=may+week+people,22,1,00:00:04,0,0.00%,0.00%,$0.00
/catalog?utf8=✓&f[institutional_collection_title_facet][]=World+War+II+Poster+Collection+at+Northwestern+University+Library&per_page=100&q=arms+and+the+women+help+with+defense,22,5,00:00:28,5,40.00%,9.09%,$0.00
/catalog?utf8=✓&q=11813+correspondence,22,2,00:01:20,1,0.00%,0.00%,$0.00
